id       , source        , duration_in_min, start_time            , end_time              , amount, kiosk_id  , app_zone_id, app_zone_group          , payment_method   , location_group   , last_updated
100864682, Parking Meters,     60.0       , 07/02/2025 10:16:21 AM, 07/02/2025 11:16:21 AM,   2.25, 21002113.0,            ,                         , CARD             , Dawson's Lot     , 08/28/2025 03:13:54 PM
314870444, Passport - app,     53.4       , 09/13/2021 08:00:00 AM, 09/13/2021 08:53:24 AM,   2.25,           ,     39224.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:38:57 PM
548574545, Passport - app,    195.0       , 04/05/2024 11:50:00 AM, 04/05/2024 03:05:00 PM,   8.1 ,           ,     39800.0, Mueller PTMD            , App - Wallet     , Mueller          , 05/31/2024 02:43:05 PM
 91148646, Parking Meters,    165.0       , 01/10/2023 08:43:59 PM, 01/10/2023 11:28:59 PM,   6.25, 24002422.0,            ,                         , CARD             , East Austin      , 05/08/2023 03:47:34 PM
596105879, Passport - app,    150.0       , 09/14/2024 02:30:00 PM, 09/14/2024 05:00:00 PM,   3.4 ,           ,     39024.0, PARD (Parking Lots)     , Apple Pay        , Dawson's Lot     , 10/31/2024 02:52:53 PM
 94897655, Parking Meters,    120.0       , 11/15/2023 06:05:27 PM, 11/15/2023 08:05:27 PM,   4.25, 10000226.0,            ,                         , CARD             , Core             , 12/31/2023 09:23:55 AM
 87180961, Parking Meters,    165.0       , 03/04/2022 11:22:36 AM, 03/04/2022 12:56:11 PM,   2.5 , 10001221.0,            ,                         , CARD             , Core             , 05/04/2023 10:27:05 PM
 91434401, Parking Meters,    150.0       , 02/07/2023 12:22:48 PM, 02/07/2023 02:52:48 PM,   5.5 , 10001016.0,            ,                         , CARD             , Core             , 05/08/2023 03:53:59 PM
 87226276, Parking Meters,    270.0       , 03/08/2022 09:10:24 AM, 03/08/2022 01:40:24 PM,  12.5 , 24002408.0,            ,                         , CARD             , East Austin      , 05/04/2023 10:27:31 PM
598728307, Passport - app,     74.0       , 09/23/2024 04:46:00 PM, 09/23/2024 06:00:00 PM,   2.9 ,           ,     39130.0, CORE                    , Apple Pay        , Core             , 10/31/2024 02:53:25 PM
 81316251, Parking Meters,    234.6       , 09/11/2020 08:04:23 PM, 09/11/2020 11:58:59 PM,  10.3 , 10000665.0,            ,                         , CARD             , Core             , 05/04/2023 08:21:31 PM
 91557384, Parking Meters,    135.0       , 02/17/2023 08:52:14 PM, 02/17/2023 11:07:14 PM,   4.75, 10000419.0,            ,                         , CARD             , Core             , 05/08/2023 03:56:46 PM
 94838229, Parking Meters,    120.0       , 11/09/2023 12:38:08 PM, 11/09/2023 02:38:08 PM,   4.25, 44004401.0,            ,                         , CARD             , Woods of Westlake, 12/31/2023 09:23:12 AM
584366336, Passport - app,    480.0       , 08/05/2024 07:00:00 PM, 08/06/2024 03:00:00 AM,   7.3 ,           ,     39001.0, IH-35 Lot               , App - Wallet     , IH 35 Lot        , 09/30/2024 02:52:25 PM
695563368, Passport - app,    300.0       , 08/09/2025 05:37:00 PM, 08/09/2025 10:37:00 PM,  14.9 ,           ,     39319.0, CORE                    , Apple Pay        , Core             , 09/30/2025 03:10:43 PM
669394706, Passport - app,    120.0       , 05/17/2025 05:12:00 PM, 05/17/2025 07:12:00 PM,   6.4 ,           ,     39027.0, PARD (Parking Lots)     , Apple Pay        , Unknown Location , 06/30/2025 03:05:44 PM
694291449, Passport - app,     32.016666  , 08/06/2025 10:06:00 AM, 08/06/2025 10:38:01 AM,   1.4 ,           ,     40215.0, No Zone Group           , App - Wallet     , Unknown Location , 09/30/2025 03:10:28 PM
236970668, Passport - app,    180.0       , 03/11/2020 01:45:00 PM, 03/11/2020 04:45:00 PM,   6.25,           ,     39134.0, CORE                    , App - Wallet     , Core             , 05/04/2023 07:57:33 PM
379980807, Passport - app,    225.0       , 06/22/2022 06:36:00 PM, 06/22/2022 10:21:00 PM,   9.85,           ,     39562.0, Non-Core (Toomey)       , App - Wallet     , Toomey           , 05/04/2023 10:43:05 PM
 99943919, Parking Meters,    105.0       , 04/05/2025 10:17:30 AM, 04/05/2025 12:02:30 PM,   3.75, 20001413.0,            ,                         , CARD             , Non-Core         , 05/31/2025 03:11:24 PM
495876899, Passport - app,     90.0       , 09/26/2023 10:41:00 AM, 09/26/2023 12:11:00 PM,   3.3 ,           ,     39735.0, East Austin PTMD        , App - Wallet     , East Austin      , 10/31/2023 09:20:06 AM
100664070, Parking Meters,     60.0       , 06/12/2025 03:01:13 PM, 06/12/2025 04:01:13 PM,   2.25, 10000308.0,            ,                         , CARD             , Core             , 07/31/2025 03:17:09 PM
616534088, Passport - app,    105.0       , 11/21/2024 04:17:00 PM, 11/21/2024 06:02:00 PM,   3.9 ,           ,     39738.0, East Austin PTMD        , Google Pay       , East Austin      , 12/31/2024 03:44:22 PM
343330105, Passport - app,    135.0       , 01/21/2022 12:29:00 PM, 01/21/2022 02:44:00 PM,   5.4 ,           ,     39265.0, CORE                    , App - Wallet     , Core             , 05/04/2023 10:00:09 PM
474937742, Passport - app,     15.0       , 07/10/2023 01:59:00 PM, 07/10/2023 02:14:00 PM,   0.8 ,           ,     39404.0, Non-Core                , App - Wallet     , Non-Core         , 08/30/2023 10:54:47 PM
 80164059, Parking Meters,     73.5       , 05/22/2020 10:45:30 PM, 05/22/2020 11:59:00 PM,   2.45, 10000514.0,            ,                         , CARD             , Core             , 05/04/2023 08:05:37 PM
614709986, Passport - app,     45.0       , 11/15/2024 02:01:00 PM, 11/15/2024 02:46:00 PM,   1.9 ,           ,     39462.0, Non-Core                , App - Credit Card, Non-Core         , 12/31/2024 03:44:01 PM
619227860, Passport - app,     45.0       , 12/02/2024 01:39:00 PM, 12/02/2024 02:24:00 PM,   2.55,           ,     40222.0, No Zone Group           , App - Wallet     , Unknown Location , 01/31/2025 03:47:23 PM
100793571, Parking Meters,    719.2833    , 06/25/2025 10:00:43 AM, 06/25/2025 10:00:00 PM,   5.0 , 81002106.0,            ,                         , CARD             , Emma             , 07/31/2025 03:18:40 PM
645975704, Passport - app,     75.0       , 03/07/2025 08:00:00 AM, 03/07/2025 09:15:00 AM,   2.9 ,           ,     39570.0, Non-Core (Lee Barton)   , Apple Pay        , Toomey           , 05/28/2025 07:42:57 PM
315496627, Passport - app,    120.0       , 09/15/2021 05:30:00 PM, 09/15/2021 07:30:00 PM,   4.5 ,           ,     39126.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:39:01 PM
 99419068, Parking Meters,    105.46667   , 02/06/2025 10:13:30 PM, 02/06/2025 11:58:58 PM,   3.76, 10000216.0,            ,                         , CARD             , Core             , 03/30/2025 02:40:44 PM
 97563678, Parking Meters,     60.0       , 07/18/2024 08:24:15 PM, 07/18/2024 09:24:15 PM,   2.25, 26002605.0,            ,                         , CARD             , Mueller          , 08/31/2024 02:47:38 PM
497411840, Passport - app,     60.0       , 10/01/2023 01:46:00 PM, 10/01/2023 02:46:00 PM,   2.3 ,           ,     40005.0, SoCo PTMD               , App - Wallet     , South Congress   , 07/02/2024 05:55:30 PM
557033695, Passport - app,     90.0       , 05/02/2024 07:13:00 PM, 05/02/2024 08:43:00 PM,   3.3 ,           ,     40015.0, SoCo PTMD               , App - Wallet     , South Congress   , 07/02/2024 06:09:51 PM
396323177, Passport - app,    300.0       , 08/30/2022 09:09:00 AM, 08/30/2022 02:09:00 PM,  14.8 ,           ,     39622.0, West Campus PBD         , App - Wallet     , West Campus      , 05/04/2023 10:54:24 PM
360643900, Passport - app,    135.0       , 04/06/2022 01:52:00 PM, 04/06/2022 04:07:00 PM,   4.8 ,           ,     39496.0, Non-Core                , App - Wallet     , Non-Core         , 05/04/2023 10:30:58 PM
653054096, Passport - app,    104.0       , 03/28/2025 10:16:00 PM, 03/29/2025 12:00:00 AM,   3.9 ,           ,     39715.0, East Austin PTMD        , App - Credit Card, East Austin      , 05/28/2025 07:44:42 PM
520904185, Passport - app,     90.0       , 12/27/2023 05:02:00 PM, 12/27/2023 06:32:00 PM,   3.6 ,           ,     40004.0, SoCo PTMD               , App - Wallet     , South Congress   , 07/02/2024 06:00:11 PM
324098011, Passport - app,    105.0       , 10/21/2021 07:26:00 PM, 10/21/2021 09:11:00 PM,   3.8 ,           ,     39251.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:44:39 PM
669230421, Passport - app,     60.0       , 05/17/2025 11:29:00 AM, 05/17/2025 12:29:00 PM,   2.3 ,           ,     39805.0, Mueller PTMD            , App - Wallet     , Mueller          , 06/30/2025 03:05:44 PM
 90550609, Parking Meters,    510.0       , 11/14/2022 08:06:59 AM, 11/14/2022 04:36:59 PM,  31.0 , 10000622.0,            ,                         , CARD             , Core             , 05/04/2023 11:13:03 PM
597794177, Passport - app,    120.0       , 09/20/2024 10:50:00 AM, 09/20/2024 12:50:00 PM,   2.4 ,           ,     39024.0, PARD (Parking Lots)     , App - Credit Card, Dawson's Lot     , 10/31/2024 02:53:14 PM
 88666742, Parking Meters,     60.0       , 06/18/2022 04:35:29 PM, 06/18/2022 05:35:29 PM,   2.25, 10000204.0,            ,                         , CARD             , Core             , 05/04/2023 10:46:00 PM
 81388436, Parking Meters,    670.0       , 09/19/2020 10:49:15 AM, 09/19/2020 09:59:15 PM,  10.0 , 81002109.0,            ,                         , CARD             , Walter           , 05/04/2023 08:22:32 PM
555547245, Passport - app,    315.0       , 04/27/2024 05:37:00 PM, 04/27/2024 10:52:00 PM,  15.55,           ,     39297.0, CORE                    , App - Wallet     , Core             , 05/31/2024 02:44:46 PM
 92678686, Parking Meters,     76.85      , 05/20/2023 10:42:08 PM, 05/20/2023 11:58:59 PM,   2.81, 10000324.0,            ,                         , CARD             , Core             , 06/30/2023 09:29:25 AM
415160892, Passport - app,    120.0       , 11/15/2022 10:35:00 AM, 11/15/2022 12:35:00 PM,   4.3 ,           ,     39185.0, CORE                    , App - Wallet     , Core             , 05/04/2023 11:10:34 PM
 97248966, Parking Meters,    198.5       , 06/22/2024 08:40:30 PM, 06/22/2024 11:59:00 PM,   7.92, 10000626.0,            ,                         , CARD             , Core             , 07/31/2024 02:34:09 PM
 95869251, Parking Meters,     60.0       , 03/01/2024 12:30:44 PM, 03/01/2024 01:30:44 PM,   2.25, 20000982.0,            ,                         , CARD             , Non-Core         , 04/30/2024 02:33:09 PM
 83764079, Parking Meters,     75.0       , 05/24/2021 02:19:31 PM, 05/24/2021 03:34:31 PM,   2.5 , 19001905.0,            ,                         , CARD             , MoPac Lot        , 05/04/2023 09:20:19 PM
 88645389, Parking Meters,    150.0       , 06/17/2022 01:12:52 PM, 06/17/2022 03:42:52 PM,   5.5 , 26002603.0,            ,                         , CARD             , Mueller          , 05/04/2023 10:45:53 PM
 99139474, Parking Meters,     60.0       , 12/30/2024 01:00:05 PM, 12/30/2024 02:00:05 PM,   2.25, 35001556.0,            ,                         , CARD             , West Campus      , 01/31/2025 03:55:45 PM
362756329, Passport - app,     75.0       , 04/14/2022 01:02:00 PM, 04/14/2022 02:17:00 PM,   2.8 ,           ,     39451.0, Non-Core                , App - Wallet     , Non-Core         , 05/04/2023 10:31:19 PM
682152584, Passport - app,    564.0       , 06/27/2025 02:36:00 PM, 06/28/2025 12:00:00 AM,  36.4 ,           ,     40107.0, SoCo PTMD               , Apple Pay        , South Congress   , 07/31/2025 03:11:21 PM
551792827, Passport - app,    135.0       , 04/16/2024 10:31:00 AM, 04/16/2024 12:46:00 PM,   4.8 ,           ,     39222.0, CORE                    , App - Wallet     , Core             , 05/31/2024 02:43:53 PM
 90115154, Parking Meters,    135.0       , 10/08/2022 02:54:53 PM, 10/08/2022 05:09:53 PM,   4.75, 26002608.0,            ,                         , CARD             , Mueller          , 05/04/2023 11:06:39 PM
 84553236, Parking Meters,    195.0       , 07/19/2021 07:16:26 PM, 07/19/2021 09:11:31 PM,   3.5 , 24002470.0,            ,                         , CARD             , East Austin      , 05/04/2023 09:30:59 PM
520757127, Passport - app,     60.0       , 12/27/2023 10:54:00 AM, 12/27/2023 11:54:00 AM,   2.3 ,           ,     39811.0, Mueller PTMD            , App - Wallet     , Mueller          , 01/31/2024 09:19:34 AM
 94081431, Parking Meters,     75.0       , 09/01/2023 11:55:36 AM, 09/01/2023 01:10:36 PM,   2.75, 20001416.0,            ,                         , CARD             , Non-Core         , 10/31/2023 09:26:22 AM
 97162450, Parking Meters,    165.0       , 06/15/2024 06:52:43 PM, 06/15/2024 09:37:43 PM,   6.25, 10001226.0,            ,                         , CARD             , Core             , 07/31/2024 02:33:06 PM
 99180926, Parking Meters,    111.3       , 01/04/2025 04:08:42 PM, 01/04/2025 06:00:00 PM,   3.96, 35002528.0,            ,                         , CARD             , West Campus      , 02/28/2025 03:33:59 PM
 85252065, Parking Meters,    135.0       , 09/11/2021 12:18:20 PM, 09/11/2021 02:33:20 PM,   4.75, 20001755.0,            ,                         , CARD             , Non-Core         , 05/04/2023 09:41:08 PM
 96571272, Parking Meters,     60.0       , 04/30/2024 04:44:13 PM, 04/30/2024 05:44:13 PM,   2.25, 10000803.0,            ,                         , CARD             , Core             , 05/31/2024 03:02:44 PM
 89653522, Parking Meters,     60.0       , 09/01/2022 07:18:45 PM, 09/01/2022 08:18:45 PM,   2.25, 24002413.0,            ,                         , CARD             , East Austin      , 06/09/2023 09:12:23 PM
 95901948, Parking Meters,     60.0       , 03/04/2024 12:29:33 PM, 03/04/2024 01:29:33 PM,   2.25, 35002518.0,            ,                         , CARD             , West Campus      , 04/30/2024 02:33:27 PM
228954619, Passport - app,    126.0       , 02/10/2020 08:00:00 AM, 02/10/2020 10:06:00 AM,   4.75,           ,     39205.0, CORE                    , App - Wallet     , Core             , 05/04/2023 07:50:13 PM
 83092981, Parking Meters,    135.0       , 04/05/2021 02:23:30 PM, 04/05/2021 04:38:30 PM,   4.75, 10001052.0,            ,                         , CARD             , Core             , 05/04/2023 09:12:25 PM
706500853, Passport - app,    120.0       , 09/12/2025 07:20:00 PM, 09/12/2025 09:20:00 PM,   4.3 ,           ,     39255.0, CORE                    , App - Wallet     , Core             , 10/31/2025 02:33:53 PM
 89321772, Parking Meters,     60.0       , 08/06/2022 11:53:07 AM, 08/06/2022 12:53:07 PM,   2.25, 61001622.0,            ,                         , CARD             , Rainey           , 05/04/2023 10:55:17 PM
 83788303, Parking Meters,     60.0       , 05/26/2021 10:46:15 AM, 05/26/2021 11:46:15 AM,   2.0 , 35001547.0,            ,                         , COINS            , West Campus      , 05/04/2023 09:20:39 PM
430089929, Passport - app,    105.0       , 01/20/2023 05:45:00 PM, 01/20/2023 07:30:00 PM,   3.8 ,           ,     39714.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/08/2023 04:03:29 PM
 99342128, Parking Meters,     67.5       , 01/28/2025 03:47:37 PM, 01/28/2025 04:55:07 PM,   2.25, 10000855.0,            ,                         , CARD             , Core             , 02/28/2025 03:36:14 PM
515793655, Passport - app,    131.0       , 12/07/2023 07:49:00 PM, 12/07/2023 10:00:00 PM,  10.3 ,           ,     39006.0, PARD (Walsh Boat Lot)   , Apple Pay        , Walsh            , 01/31/2024 09:18:30 AM
547994836, Passport - app,    120.0       , 04/03/2024 03:53:00 PM, 04/03/2024 05:53:00 PM,   4.3 ,           ,     40006.0, SoCo PTMD               , App - Wallet     , South Congress   , 07/02/2024 06:07:55 PM
